Transport_Type,Source,Destination,median_price,avg_price,median_duration,avg_duration,median_distance,count
Cab,Adarsh Nagar (Delhi),Karol Bagh (Delhi),1368.0,1368.0,91.48,91.48,22.87,1
Cab,Adarsh Nagar (Delhi),Kashmere Gate ISBT (Delhi),921.0,921.0,93.36,93.36,23.34,1
Cab,Adarsh Nagar (Delhi),Kaushambi (Delhi),199.0,199.0,106.98,106.98,26.745,2
Cab,Adarsh Nagar (Delhi),Keshav Puram (Delhi),397.5,344.6666666666667,69.38,83.92,17.345,6
Cab,Adarsh Nagar (Delhi),Khan Market (Delhi),130.0,236.33333333333334,80.46000000000001,111.06666666666666,20.115000000000002,6
Cab,Adarsh Nagar (Delhi),Khandsa (Delhi),441.0,413.8888888888889,69.48,81.26222222222222,17.37,9
Cab,Adarsh Nagar (Delhi),Kirti Nagar (Delhi),217.0,217.0,185.84,185.84,46.46,2
Cab,Adarsh Nagar (Delhi),Lajpat Nagar (Delhi),212.5,212.5,100.76,100.76,25.19,2
Cab,Adarsh Nagar (Delhi),Lal Quila (Delhi),348.5,358.0,94.22,88.575,23.555,8
Cab,Adarsh Nagar (Delhi),Laxmi Nagar (Delhi),421.5,402.25,50.18,76.86,12.545,4
Cab,Adarsh Nagar (Delhi),Lok Kalyan Marg (Delhi),386.0,334.2857142857143,109.52,99.99428571428572,27.38,7
Cab,Adarsh Nagar (Delhi),MG Road (Delhi),891.0,654.0,136.6,102.48,34.15,3
Cab,Adarsh Nagar (Delhi),Madipur (Delhi),380.0,380.0,60.92,60.92,15.23,1
Cab,Adarsh Nagar (Delhi),Maidan Garhi (Delhi),407.0,445.3333333333333,113.04,126.8,28.26,3
Cab,Adarsh Nagar (Delhi),Malviya Nagar (Delhi),235.0,235.0,30.62,30.62,7.655,2
Cab,Adarsh Nagar (Delhi),Mandi House (Delhi),397.0,366.0,88.72,74.38666666666667,22.18,3
Cab,Adarsh Nagar (Delhi),Manesar (Delhi),382.0,475.3333333333333,82.56,88.85333333333334,20.64,3
Cab,Adarsh Nagar (Delhi),Mansarovar Park (Delhi),390.0,546.6666666666666,183.76,188.85333333333332,45.94,3
Cab,Adarsh Nagar (Delhi),Mayur Vihar (Delhi),148.0,197.6,61.64,93.136,15.41,5
Cab,Adarsh Nagar (Delhi),Meerut (Delhi),497.0,497.0,47.56,47.56,11.89,2
Cab,Adarsh Nagar (Delhi),Model Town (Delhi),308.0,451.6666666666667,115.2,102.6711111111111,28.8,9
Cab,Adarsh Nagar (Delhi),Moolchand (Delhi),254.0,341.85714285714283,107.12,106.14285714285714,26.78,7
Cab,Adarsh Nagar (Delhi),Moti Nagar (Delhi),939.0,798.3333333333334,128.44,133.57333333333332,32.11,3
Cab,Adarsh Nagar (Delhi),Mundka (Delhi),449.5,879.3333333333334,133.92,129.18666666666667,33.48,6
Cab,Adarsh Nagar (Delhi),Munirka (Delhi),763.0,763.0,133.92,133.92,33.48,1
Cab,Adarsh Nagar (Delhi),Narsinghpur (Delhi),671.0,743.0,139.32,124.42666666666666,34.83,9
Cab,Adarsh Nagar (Delhi),Nawada (Delhi),280.0,459.1666666666667,143.44,136.29999999999998,35.86,6
Cab,Adarsh Nagar (Delhi),Netaji Subhash Place (Delhi),315.5,343.3333333333333,99.62,98.25999999999999,24.905,6
Cab,Adarsh Nagar (Delhi),New Colony (Delhi),288.0,396.25,69.03999999999999,68.71,17.259999999999998,4
Cab,Adarsh Nagar (Delhi),New Delhi Railway Station (Delhi),414.5,640.1666666666666,66.34,84.26666666666667,16.585,6
Cab,Adarsh Nagar (Delhi),Nirman Vihar (Delhi),268.0,274.4,48.28,85.896,12.07,5
Cab,Adarsh Nagar (Delhi),Noida Extension (Delhi),226.0,238.33333333333334,138.68,131.18666666666667,34.67,3
Cab,Adarsh Nagar (Delhi),Noida Film City (Delhi),550.5,550.5,120.63999999999999,120.63999999999999,30.159999999999997,2
Cab,Adarsh Nagar (Delhi),Noida Sector 18 (Delhi),223.0,250.0,114.76,109.64,28.69,3
Cab,Adarsh Nagar (Delhi),Noida Sector 62 (Delhi),751.0,726.2,59.2,97.54400000000001,14.8,5
Cab,Adarsh Nagar (Delhi),Okhla (Delhi),372.5,339.5,78.94,90.56,19.735,4
Cab,Adarsh Nagar (Delhi),Old Gurgaon (Delhi),672.0,672.0,148.8,148.8,37.2,1
Cab,Adarsh Nagar (Delhi),Paharganj (Delhi),144.0,236.6,35.48,59.448,8.87,5
Cab,Adarsh Nagar (Delhi),Palam Vihar (Delhi),353.0,271.0,94.28,101.22666666666667,23.57,3
Cab,Adarsh Nagar (Delhi),Panipat (Delhi),299.5,299.5,157.06,157.06,39.265,2
Cab,Adarsh Nagar (Delhi),Paschim Vihar (Delhi),415.0,428.2,139.76,120.976,34.94,5
Cab,Adarsh Nagar (Delhi),Pataudi Chowk (Delhi),828.0,828.0,90.04,90.04,22.51,1
Cab,Adarsh Nagar (Delhi),Patel Chowk (Delhi),689.5,714.75,78.1,76.12,19.525,4
Cab,Adarsh Nagar (Delhi),Peeragarhi (Delhi),298.0,393.0,150.16,122.37333333333333,37.54,3
Cab,Adarsh Nagar (Delhi),Pitampura (Delhi),282.0,339.0,51.12,66.29333333333334,12.78,3
Cab,Adarsh Nagar (Delhi),Pragati Maidan (Delhi),209.0,431.0,85.0,85.89333333333333,21.25,3
Cab,Adarsh Nagar (Delhi),Preet Vihar (Delhi),610.0,1184.75,127.66,118.43,31.915,4
Cab,Adarsh Nagar (Delhi),Punjabi Bagh (Delhi),326.5,566.0,161.28,159.86,40.32,4
Cab,Adarsh Nagar (Delhi),Qutub Minar (Delhi),659.0,627.6666666666666,140.84,141.0,35.21,3
Cab,Adarsh Nagar (Delhi),RK Puram (Delhi),440.0,440.0,89.48,89.48,22.37,2
Cab,Adarsh Nagar (Delhi),Raj Nagar Extension (Delhi),371.0,371.0,134.16,134.16,33.54,2
Cab,Adarsh Nagar (Delhi),Rajiv Chowk (Delhi),450.5,426.75,66.9,72.67,16.725,4
Cab,Adarsh Nagar (Delhi),Rajiv Nagar (Delhi),296.5,296.5,48.84,48.84,12.21,2
Cab,Adarsh Nagar (Delhi),Rajouri Garden (Delhi),523.0,661.2,67.88,87.464,16.97,5
Cab,Adarsh Nagar (Delhi),Ramesh Nagar (Delhi),316.0,475.8333333333333,153.24,127.66000000000001,38.31,6
Cab,Adarsh Nagar (Delhi),Rithala (Delhi),462.0,550.0,158.28,116.93333333333334,39.57,3
Cab,Adarsh Nagar (Delhi),Rohini (Delhi),365.0,317.6666666666667,96.0,88.74666666666667,24.0,3
Cab,Adarsh Nagar (Delhi),Rohini East (Delhi),272.0,356.3333333333333,129.72,127.45333333333333,32.43,3
Cab,Adarsh Nagar (Delhi),Rohini West (Delhi),266.0,273.75,91.34,88.7,22.835,4
Cab,Adarsh Nagar (Delhi),Sadar Bazar Gurgaon (Delhi),1299.0,1299.0,49.72,49.72,12.43,1
Cab,Adarsh Nagar (Delhi),Saidulajab (Delhi),421.5,421.5,40.36,40.36,10.09,2
Cab,Adarsh Nagar (Delhi),Saket (Delhi),84.0,84.0,159.92,159.92,39.98,1
Cab,Adarsh Nagar (Delhi),Saket A Block (Delhi),385.5,385.5,173.12,173.12,43.28,2
Cab,Adarsh Nagar (Delhi),Samaypur Badli (Delhi),347.0,460.6,109.36,104.13199999999999,27.34,10
Cab,Adarsh Nagar (Delhi),Sarai Kale Khan (Delhi),299.0,384.8333333333333,93.24,98.63333333333333,23.31,6
Cab,Adarsh Nagar (Delhi),Satguru Ram Singh Marg (Delhi),97.0,97.0,119.56,119.56,29.89,2
Cab,Adarsh Nagar (Delhi),Seelampur (Delhi),337.0,449.6,154.76,132.64000000000001,38.69,5
Cab,Adarsh Nagar (Delhi),Shahdara (Delhi),702.0,702.0,114.2,114.2,28.55,1
Cab,Adarsh Nagar (Delhi),Shastri Nagar (Delhi),140.5,314.75,88.36,89.65,22.09,4
Cab,Adarsh Nagar (Delhi),Shastri Park (Delhi),323.5,323.5,94.86,94.86,23.715,2
Cab,Adarsh Nagar (Delhi),Shivaji Park (Delhi),445.0,445.0,119.08,119.08,29.77,1
Cab,Adarsh Nagar (Delhi),Sikanderpur (Delhi),441.0,425.3333333333333,160.2,128.64000000000001,40.05,3
Cab,Adarsh Nagar (Delhi),Sohna Road (Delhi),416.0,416.0,194.16,194.16,48.54,1
Cab,Adarsh Nagar (Delhi),Sonipat (Delhi),340.0,340.0,102.53999999999999,102.53999999999999,25.634999999999998,2
Cab,Adarsh Nagar (Delhi),South Extension (Delhi),238.0,281.0,47.84,90.61333333333334,11.96,3
Cab,Adarsh Nagar (Delhi),Subhash Chowk (Delhi),290.0,461.8,141.8,125.06400000000001,35.45,5
Cab,Adarsh Nagar (Delhi),Subhash Nagar (Delhi),210.0,219.0,135.28,139.73,33.82,4
Cab,Adarsh Nagar (Delhi),Sultanpur (Delhi),205.0,205.0,168.94,168.94,42.235,2
Cab,Adarsh Nagar (Delhi),Sushant Lok (Delhi),377.0,515.0,64.24,86.56800000000001,16.06,5
Cab,Adarsh Nagar (Delhi),Tagore Garden (Delhi),282.5,586.25,69.62,60.67,17.405,4
Cab,Adarsh Nagar (Delhi),Tilak Nagar (Delhi),346.0,482.75,111.2,91.18,27.8,4
Cab,Adarsh Nagar (Delhi),Tis Hazari (Delhi),89.0,208.66666666666666,97.88,86.0,24.47,3
Cab,Adarsh Nagar (Delhi),Tughlakabad (Delhi),688.5,688.5,83.12,83.12,20.78,2
Cab,Adarsh Nagar (Delhi),Udyog Bhawan (Delhi),441.0,443.6,160.32,133.112,40.08,5
Cab,Adarsh Nagar (Delhi),Udyog Vihar Phase 4 (Delhi),149.0,334.6666666666667,45.0,81.24000000000001,11.25,3
Cab,Adarsh Nagar (Delhi),Uttam Nagar (Delhi),241.5,241.5,46.84,46.84,11.71,2
Cab,Adarsh Nagar (Delhi),Vaishali (Delhi),184.5,217.0,87.4,96.32000000000001,21.85,4
Cab,Adarsh Nagar (Delhi),Vasant Kunj (Delhi),714.5,714.5,108.34,108.34,27.085,2
Cab,Adarsh Nagar (Delhi),Vatika Chowk (Delhi),327.0,411.6666666666667,95.36,92.12,23.84,3
Cab,Adarsh Nagar (Delhi),Vidhan Sabha (Delhi),611.0,611.0,130.16,130.16,32.54,1
Cab,Adarsh Nagar (Delhi),Vinobapuri (Delhi),228.5,264.0,125.52000000000001,121.67,31.380000000000003,4
Cab,Adarsh Nagar (Delhi),Vishwavidyalaya (Delhi),178.0,178.0,135.24,135.24,33.81,1
Cab,Adarsh Nagar (Delhi),Welcome (Delhi),204.0,274.2,29.84,59.312,7.46,5
Cab,Adarsh Nagar (Delhi),Yamuna Bank (Delhi),127.0,302.3333333333333,158.76,152.82666666666668,39.69,3
Cab,Akshardham (Delhi),Adarsh Nagar (Delhi),550.0,496.2,128.88,115.648,32.22,5
Cab,Akshardham (Delhi),Ambience Mall (Delhi),559.0,559.0,67.36,67.36,16.84,1
Cab,Akshardham (Delhi),Anand Vihar (Delhi),608.0,608.0,132.38,132.38,33.095,2
Cab,Akshardham (Delhi),Anand Vihar ISBT (Delhi),471.0,451.6666666666667,129.36,131.8,32.34,3
Cab,Akshardham (Delhi),Ardee City (Delhi),392.0,392.0,96.26,96.26,24.065,2
Cab,Akshardham (Delhi),Arjangarh (Delhi),65.0,65.0,177.32,177.32,44.33,1
Cab,Akshardham (Delhi),Ashok Park Main (Delhi),804.0,804.0,172.72,172.72,43.18,1
Cab,Akshardham (Delhi),Ashok Vihar (Delhi),252.0,330.0,172.2,148.72,43.05,4
Cab,Akshardham (Delhi),Ashram (Delhi),368.0,368.0,153.3,153.3,38.325,2
Cab,Akshardham (Delhi),Aya Nagar (Delhi),625.0,598.6666666666666,88.36,107.58666666666666,22.09,3
Cab,Akshardham (Delhi),Azadpur (Delhi),543.0,543.0,104.96,104.96,26.24,1
Cab,Akshardham (Delhi),Badarpur (Delhi),318.0,331.0,94.96,101.36,23.74,5
Cab,Akshardham (Delhi),Badshahpur (Delhi),458.5,458.5,78.4,78.4,19.6,2
Cab,Akshardham (Delhi),Bahadurgarh (Delhi),192.0,359.57142857142856,161.76,148.40571428571428,40.44,7
Cab,Akshardham (Delhi),Barakhamba Road (Delhi),276.0,795.0,113.72,119.10000000000001,28.43,6
Cab,Akshardham (Delhi),Basai Dhankot (Delhi),276.5,339.75,120.4,115.93,30.1,4
Cab,Akshardham (Delhi),Bhikaji Cama Place (Delhi),664.0,479.0,49.8,89.61333333333334,12.45,3
Cab,Akshardham (Delhi),Bhiwadi (Delhi),512.5,512.5,128.38,128.38,32.095,2
Cab,Akshardham (Delhi),Botanical Garden (Delhi),400.0,447.3333333333333,65.76,56.653333333333336,16.44,3
Cab,Akshardham (Delhi),Central Secretariat (Delhi),951.5,951.5,153.42000000000002,153.42000000000002,38.355000000000004,2
Cab,Akshardham (Delhi),Chanakyapuri (Delhi),303.5,303.5,34.0,34.0,8.5,2
Cab,Akshardham (Delhi),Chandni Chowk (Delhi),65.0,65.0,12.4,12.4,3.1,1
Cab,Akshardham (Delhi),Chhatarpur (Delhi),497.0,596.8,158.84,164.368,39.71,5
Cab,Akshardham (Delhi),Civil Lines Gurgaon (Delhi),219.0,219.0,31.0,31.0,7.75,1
Cab,Akshardham (Delhi),Connaught Place (Delhi),222.0,285.7142857142857,49.68,68.41142857142857,12.42,7
Cab,Akshardham (Delhi),Cyber Hub (Delhi),522.5,522.5,86.08,86.08,21.52,2
Cab,Akshardham (Delhi),DLF City Court (Delhi),1730.0,1730.0,29.6,29.6,7.4,1
Cab,Akshardham (Delhi),DLF Phase 3 (Delhi),119.0,230.85714285714286,114.24,105.88,28.56,7
Cab,Akshardham (Delhi),Delhi Gate (Delhi),455.0,455.0,22.4,22.4,5.6,2
Cab,Akshardham (Delhi),Dilshad Garden (Delhi),444.0,444.0,97.14,97.14,24.285,2
Cab,Akshardham (Delhi),Dwarka Mor (Delhi),426.0,426.0,64.6,64.6,16.15,1
Cab,Akshardham (Delhi),Dwarka Sector 21 (Delhi),355.0,355.0,168.52,168.52,42.13,1
Cab,Akshardham (Delhi),Faridabad Sector 15 (Delhi),219.0,186.66666666666666,93.68,110.50666666666666,23.42,3
Cab,Akshardham (Delhi),Ghaziabad (Delhi),411.5,411.5,73.06,73.06,18.265,2
Cab,Akshardham (Delhi),Ghitorni (Delhi),951.0,951.0,38.36,38.36,9.59,1
Cab,Akshardham (Delhi),Ghitorni Village (Delhi),391.0,430.0,194.0,158.02666666666667,48.5,3
Cab,Akshardham (Delhi),Govindpuri (Delhi),857.0,857.0,80.12,80.12,20.03,2
Cab,Akshardham (Delhi),Greater Kailash (Delhi),236.0,236.0,146.68,146.68,36.67,1
Cab,Akshardham (Delhi),Greater Noida (Delhi),685.0,685.0,38.22,38.22,9.555,2
Cab,Akshardham (Delhi),Green Park (Delhi),702.0,682.0,112.6,114.78666666666668,28.15,3
Cab,Akshardham (Delhi),Gurgaon Railway Station (Delhi),352.5,352.5,53.92,53.92,13.48,2
Cab,Akshardham (Delhi),Gurgaon Sector 29 (Delhi),859.0,908.25,98.78,100.75999999999999,24.695,4
Cab,Akshardham (Delhi),Gurgaon Sector 56 (Delhi),246.0,391.57142857142856,89.56,102.53142857142858,22.39,7
Cab,Akshardham (Delhi),Hauz Khas (Delhi),390.0,390.0,41.16,41.16,10.29,2
Cab,Akshardham (Delhi),Hauz Rani (Delhi),169.0,168.25,103.72,111.0,25.93,4
Cab,Akshardham (Delhi),Hero Honda Chowk (Delhi),132.0,132.0,153.08,153.08,38.27,1
Cab,Akshardham (Delhi),Huda City Centre (Delhi),193.0,193.0,84.48,84.48,21.12,1
Cab,Akshardham (Delhi),IFFCO Chowk (Delhi),721.0,692.6,96.0,98.03200000000001,24.0,5
Cab,Akshardham (Delhi),IGI Airport (Delhi),460.0,532.4,80.24,89.792,20.06,5
Cab,Akshardham (Delhi),IGNOU Road (Delhi),469.0,408.3333333333333,103.36,82.13333333333334,25.84,3
Cab,Akshardham (Delhi),IIT Delhi (Delhi),387.5,387.5,118.26,118.26,29.565,2
Cab,Akshardham (Delhi),IMT Manesar (Delhi),331.0,468.2,99.36,89.432,24.84,5
Cab,Akshardham (Delhi),INA Market (Delhi),290.0,475.2,112.44,81.856,28.11,5
Cab,Akshardham (Delhi),ITO (Delhi),578.0,523.0,68.82,81.02000000000001,17.205,4
Cab,Akshardham (Delhi),Inderlok (Delhi),679.5,1076.75,59.959999999999994,82.97999999999999,14.989999999999998,4
Cab,Akshardham (Delhi),India Gate (Delhi),251.0,316.0,25.8,61.38666666666666,6.45,3
Cab,Akshardham (Delhi),Indirapuram (Delhi),788.0,788.0,23.04,23.04,5.76,1
Cab,Akshardham (Delhi),Indraprastha (Delhi),263.0,309.25,86.84,99.1,21.71,4
Cab,Akshardham (Delhi),Jahangirpuri (Delhi),126.0,126.0,160.64,160.64,40.16,1
Cab,Akshardham (Delhi),Jama Masjid (Delhi),350.0,288.6666666666667,170.04,134.53333333333333,42.51,3
Cab,Akshardham (Delhi),Janakpuri (Delhi),191.0,484.0,78.28,99.94666666666667,19.57,3
Cab,Akshardham (Delhi),Jasola (Delhi),295.0,772.4,74.6,72.536,18.65,5
Cab,Akshardham (Delhi),Jhilmil (Delhi),501.0,438.3333333333333,117.08,118.54666666666667,29.27,3
Cab,Akshardham (Delhi),Jor Bagh (Delhi),478.0,475.0,116.7,108.32000000000001,29.175,4
Cab,Akshardham (Delhi),Kadarpur (Delhi),547.0,562.4,149.36,123.904,37.34,5
Cab,Akshardham (Delhi),Kalkaji (Delhi),403.0,329.6666666666667,8.48,33.74666666666666,2.12,3
Cab,Akshardham (Delhi),Kanhaiya Nagar (Delhi),477.5,477.5,79.58000000000001,79.58000000000001,19.895000000000003,2
Cab,Akshardham (Delhi),Karkarduma (Delhi),112.0,112.0,18.52,18.52,4.63,1
Cab,Akshardham (Delhi),Karol Bagh (Delhi),683.0,683.0,94.36,94.36,23.59,1
Cab,Akshardham (Delhi),Kashmere Gate (Delhi),513.0,513.0,131.08,131.08,32.77,2
Cab,Akshardham (Delhi),Kashmere Gate ISBT (Delhi),246.0,246.0,82.98,82.98,20.745,2
Cab,Akshardham (Delhi),Kaushambi (Delhi),496.0,646.0,115.0,97.93333333333334,28.75,3
Cab,Akshardham (Delhi),Keshav Puram (Delhi),376.0,390.0,112.28,127.08800000000001,28.07,5
Cab,Akshardham (Delhi),Khan Market (Delhi),303.0,449.3333333333333,73.32,89.37333333333333,18.33,3
Cab,Akshardham (Delhi),Khandsa (Delhi),368.0,465.6,78.16,91.43199999999999,19.54,5
Cab,Akshardham (Delhi),Kherki Daula Toll (Delhi),292.0,420.3333333333333,103.28,105.54666666666667,25.82,3
Cab,Akshardham (Delhi),Kirti Nagar (Delhi),190.0,307.3333333333333,158.96,153.68,39.74,3
Cab,Akshardham (Delhi),Lajpat Nagar (Delhi),391.0,466.2,119.28,99.03200000000001,29.82,5
Cab,Akshardham (Delhi),Lal Quila (Delhi),419.0,511.4,156.96,134.928,39.24,5
Cab,Akshardham (Delhi),Laxmi Nagar (Delhi),278.0,362.8,103.36,122.928,25.84,5
Cab,Akshardham (Delhi),Lok Kalyan Marg (Delhi),438.0,583.7142857142857,47.8,78.48,11.95,7
Cab,Akshardham (Delhi),MG Road (Delhi),463.0,463.0,77.16,77.16,19.29,2
Cab,Akshardham (Delhi),Madipur (Delhi),588.0,481.6666666666667,25.08,73.09333333333333,6.27,3
Cab,Akshardham (Delhi),Maidan Garhi (Delhi),492.0,492.0,192.48,192.48,48.12,1
Cab,Akshardham (Delhi),Mandi House (Delhi),460.0,460.0,159.48,159.48,39.87,1
Cab,Akshardham (Delhi),Manesar (Delhi),211.0,211.0,63.4,63.4,15.85,2
Cab,Akshardham (Delhi),Mansarovar Park (Delhi),411.0,411.0,97.46000000000001,97.46000000000001,24.365000000000002,2
Cab,Akshardham (Delhi),Mayur Vihar (Delhi),639.0,572.6,150.28,115.19200000000001,37.57,5
Cab,Akshardham (Delhi),Meerut (Delhi),559.0,559.0,73.72,73.72,18.43,1
Cab,Akshardham (Delhi),Model Town (Delhi),326.0,326.0,95.6,95.6,23.9,1
Cab,Akshardham (Delhi),Moolchand (Delhi),482.0,465.6666666666667,109.28,88.97333333333334,27.32,3
Cab,Akshardham (Delhi),Moti Nagar (Delhi),279.0,374.0,76.12,97.8,19.03,6
Cab,Akshardham (Delhi),Mundka (Delhi),413.0,662.0,131.08,117.82666666666667,32.77,3
Cab,Akshardham (Delhi),Munirka (Delhi),429.0,767.6666666666666,153.72,152.58666666666667,38.43,3
Cab,Akshardham (Delhi),Narsinghpur (Delhi),447.0,534.5,82.78,104.11999999999999,20.695,4
Cab,Akshardham (Delhi),Nawada (Delhi),183.0,212.66666666666666,97.16,100.96,24.29,3
Cab,Akshardham (Delhi),Nehru Place (Delhi),898.0,949.8,72.64,91.648,18.16,5
Cab,Akshardham (Delhi),Netaji Subhash Place (Delhi),459.0,336.2,48.0,91.66400000000002,12.0,5
Cab,Akshardham (Delhi),New Delhi Railway Station (Delhi),530.0,530.0,89.48,89.48,22.37,2
Cab,Akshardham (Delhi),Nirman Vihar (Delhi),158.0,158.0,106.96,106.96,26.74,1
Cab,Akshardham (Delhi),Noida Extension (Delhi),607.0,642.5,89.38,95.33,22.345,4
Cab,Akshardham (Delhi),Noida Film City (Delhi),362.0,551.0,144.28,139.88,36.07,3
Cab,Akshardham (Delhi),Noida Sector 18 (Delhi),173.0,173.0,116.06,116.06,29.015,2
Cab,Akshardham (Delhi),Noida Sector 62 (Delhi),474.5,535.6666666666666,91.6,89.59333333333332,22.9,6
Cab,Akshardham (Delhi),Okhla (Delhi),849.0,787.0,92.84,96.072,23.21,5
Cab,Akshardham (Delhi),Old Gurgaon (Delhi),412.0,333.8,144.36,118.40799999999999,36.09,5
Cab,Akshardham (Delhi),Paharganj (Delhi),287.0,489.6666666666667,129.28,141.13333333333333,32.32,3
Cab,Akshardham (Delhi),Palam Vihar (Delhi),122.0,122.0,141.68,141.68,35.42,2
Cab,Akshardham (Delhi),Panchsheel Park (Delhi),1152.0,1152.0,143.18,143.18,35.795,2
Cab,Akshardham (Delhi),Panipat (Delhi),631.0,640.2857142857143,106.32,112.60571428571428,26.58,7
Cab,Akshardham (Delhi),Paschim Vihar (Delhi),356.0,493.3333333333333,129.04,140.09333333333333,32.26,3
Cab,Akshardham (Delhi),Pataudi Chowk (Delhi),623.0,623.0,103.34,103.34,25.835,2
Cab,Akshardham (Delhi),Patel Chowk (Delhi),368.5,368.5,117.9,117.9,29.475,2
Cab,Akshardham (Delhi),Peeragarhi (Delhi),345.0,345.0,117.8,117.8,29.45,2
Cab,Akshardham (Delhi),Pitampura (Delhi),450.0,526.6,97.28,91.024,24.32,5
Cab,Akshardham (Delhi),Preet Vihar (Delhi),274.0,311.4,85.64,89.992,21.41,5
Cab,Akshardham (Delhi),Pulbangash (Delhi),714.0,714.0,121.04,121.04,30.26,1
Cab,Akshardham (Delhi),Punjabi Bagh (Delhi),315.0,389.2,123.72,124.872,30.93,5
Cab,Akshardham (Delhi),Qutub Minar (Delhi),312.5,312.5,48.54,48.54,12.135,2
Cab,Akshardham (Delhi),RK Puram (Delhi),388.0,562.9,70.72,79.12,17.68,10
Cab,Akshardham (Delhi),Raj Nagar Extension (Delhi),198.0,340.0,69.36,61.61333333333334,17.34,3
Cab,Akshardham (Delhi),Rajiv Chowk (Delhi),292.0,355.3333333333333,74.2,67.79555555555557,18.55,9
Cab,Akshardham (Delhi),Rajiv Nagar (Delhi),186.0,186.0,101.56,101.56,25.39,1
Cab,Akshardham (Delhi),Rajouri Garden (Delhi),424.5,424.5,71.08,71.08,17.77,2
Cab,Akshardham (Delhi),Ramesh Nagar (Delhi),441.5,393.0,156.57999999999998,124.92,39.144999999999996,4
Cab,Akshardham (Delhi),Rithala (Delhi),203.0,317.0,81.64,93.97333333333334,20.41,3
Cab,Akshardham (Delhi),Rohini (Delhi),534.0,494.75,161.7,133.82999999999998,40.425,4
Cab,Akshardham (Delhi),Rohini West (Delhi),368.0,472.25,31.439999999999998,50.86,7.859999999999999,4
Cab,Akshardham (Delhi),Sadar Bazar Gurgaon (Delhi),463.0,535.0,48.84,70.02666666666666,12.21,3
Cab,Akshardham (Delhi),Saidulajab (Delhi),290.5,290.5,77.08,77.08,19.27,2
Cab,Akshardham (Delhi),Saket (Delhi),552.0,552.0,96.25999999999999,96.25999999999999,24.064999999999998,2
Cab,Akshardham (Delhi),Saket A Block (Delhi),143.0,185.5,140.0,127.0,35.0,4
Cab,Akshardham (Delhi),Samaypur Badli (Delhi),339.0,312.6666666666667,104.44,93.26666666666667,26.11,3
Cab,Akshardham (Delhi),Sarai Kale Khan (Delhi),363.0,383.3333333333333,37.04,89.88,9.26,3
Cab,Akshardham (Delhi),Sarojini Nagar (Delhi),263.0,311.6666666666667,92.76,82.76,23.19,3
Cab,Akshardham (Delhi),Satguru Ram Singh Marg (Delhi),717.5,717.5,108.62,108.62,27.155,2
Cab,Akshardham (Delhi),Seelampur (Delhi),275.0,275.0,39.12,39.12,9.78,1
Cab,Akshardham (Delhi),Shahdara (Delhi),1012.0,1012.0,123.44,123.44,30.86,1
Cab,Akshardham (Delhi),Shastri Nagar (Delhi),129.0,275.8,94.56,92.88,23.64,5
Cab,Akshardham (Delhi),Shastri Park (Delhi),179.5,179.5,86.03999999999999,86.03999999999999,21.509999999999998,2
Cab,Akshardham (Delhi),Shivaji Park (Delhi),392.0,392.0,65.34,65.34,16.335,2
Cab,Akshardham (Delhi),Sikanderpur (Delhi),628.5,628.5,151.7,151.7,37.925,2
Cab,Akshardham (Delhi),Sohna Road (Delhi),685.0,690.0,168.44,147.34666666666666,42.11,3
Cab,Akshardham (Delhi),Sonipat (Delhi),502.5,441.0,78.46000000000001,96.12,19.615000000000002,4
Cab,Akshardham (Delhi),South Extension (Delhi),657.0,746.5555555555555,138.36,132.99555555555557,34.59,9
Cab,Akshardham (Delhi),Subhash Chowk (Delhi),394.5,394.5,104.4,104.4,26.1,2
Cab,Akshardham (Delhi),Subhash Nagar (Delhi),611.0,496.75,110.74,106.67999999999999,27.685,4
Cab,Akshardham (Delhi),Sultanpur (Delhi),689.0,633.2,109.44,113.272,27.36,5
Cab,Akshardham (Delhi),Sushant Lok (Delhi),194.0,194.0,138.06,138.06,34.515,2
Cab,Akshardham (Delhi),Tagore Garden (Delhi),414.0,440.0,94.32,115.45333333333333,23.58,3
Cab,Akshardham (Delhi),Tilak Nagar (Delhi),646.5,602.25,90.96000000000001,95.8,22.740000000000002,4
Cab,Akshardham (Delhi),Tis Hazari (Delhi),492.0,584.0,55.32,74.97333333333333,13.83,3
Cab,Akshardham (Delhi),Tughlakabad (Delhi),386.0,387.25,159.07999999999998,157.13,39.769999999999996,4
Cab,Akshardham (Delhi),Udyog Bhawan (Delhi),335.5,335.5,40.019999999999996,40.019999999999996,10.004999999999999,2
Cab,Akshardham (Delhi),Udyog Vihar Phase 4 (Delhi),363.0,387.3333333333333,84.36,75.90666666666667,21.09,3
Cab,Akshardham (Delhi),Uttam Nagar (Delhi),297.0,501.6,97.68,108.67999999999999,24.42,5
Cab,Akshardham (Delhi),Vaishali (Delhi),603.0,603.0,64.2,64.2,16.05,2
Cab,Akshardham (Delhi),Vasant Kunj (Delhi),662.0,627.2,161.52,130.72,40.38,5
Cab,Akshardham (Delhi),Vatika Chowk (Delhi),455.0,445.6666666666667,67.84,92.56,16.96,3
Cab,Akshardham (Delhi),Vidhan Sabha (Delhi),406.0,406.0,133.48,133.48,33.37,1
Cab,Akshardham (Delhi),Vinobapuri (Delhi),321.0,321.0,135.82,135.82,33.955,2
